"API","operator","well","section","twn","rng","reservoir","field","firstProd","cumOil","cumGas","fluid","proppant","TVD","perf","surfLat","surfLong","bhLat","bhLong","ppf"
"3302503206","XTO","NYGAARD FEDERAL   13X-5BXC","5","148","96","Middle Bakken","LOST BRIDGE",2019-03-01,121204,204072,18063518.1955402,9580134.70884957,10765.1,11749,47.6630591529,-102.943272122,47.632259304,-102.940281815,815.400009264582
"3302503208","XTO","NYGAARD FEDERAL   13X-5B","5","148","96","Middle Bakken","LOST BRIDGE",2019-03-01,139515,240361,23252210.3708725,12380207.3593679,10761.1,11755,47.6635786014,-102.944611585,47.6322511022,-102.944105558,1053.18650441241
"3302503210","XTO","NYGAARD FEDERAL   13X-5AXD","5","148","96","Middle Bakken","LOST BRIDGE",2019-03-01,138768,213582,23153867.6950653,12157190.9698942,10749.6,11781,47.6627374196,-102.94787907,47.6322476125,-102.951075443,1031.93200661185
"3302503216","ENERPLUS","WHEAT  148-92-19B-20H","19","148","92","Middle Bakken","HEART BUTTE",2017-08-01,76064,53320,8238578.97551287,10297654.0860222,10239.3,10396,47.6301420905,-102.459691599,47.6303782623,-102.418950711,990.540023665083
"3302503217","ENERPLUS","POTATO  148-92-19B-20H-TF","19","148","92","Middle Bakken","HEART BUTTE",2017-08-01,86350,60448,8315813.7394765,10309264.1398393,10221.6,10323,47.628008509,-102.459739935,47.6281385297,-102.419149514,998.669392602855
"3302503219","RIMROCK WILLISTON","MC MHA  14-11-2H","11","147","93","Middle Bakken","MOCCASIN CREEK",2018-09-01,182251,152292,9682779.80441326,9791480.21076247,10499.9,10490,47.5599053513,-102.497707015,47.5877404469,-102.497952521,933.410887584601
"3302503224","XTO","JORGENSON FEDERAL  44X-5D","5","148","96","Middle Bakken","LOST BRIDGE",2019-02-01,145789,155732,15836358.2188885,7597778.16334144,10783.9,11028,47.6616913626,-102.933283356,47.6323269103,-102.933479956,688.953406178948
"3302503226","XTO","JORGENSON FEDERAL 44X-5C","5","148","96","Middle Bakken","LOST BRIDGE",2019-03-01,149912,206347,16687112.9286913,8834739.09599851,10783.1,11233,47.6621919972,-102.936866379,47.6323266453,-102.936926195,786.498628683211
"3302503228","XTO","DEEP CREEK FEDERAL  44X-5A","5","148","96","Middle Bakken","LOST BRIDGE",2018-10-01,124695,184875,24428435.6037294,13232901.4190659,10808.8,10599,47.6627614795,-102.929470623,47.6624436237,-102.971074737,1248.50470979016
"3302503230","XTO","DEEP CREEK FEDERAL  44X-5B","5","148","96","Middle Bakken","LOST BRIDGE",2019-02-01,78768,114640,24332867.8688466,13300976.3874922,10804.4,10793,47.6672402775,-102.928746689,47.6674471597,-102.971083261,1232.37064648311
"3302503231","XTO","DEEP CREEK FEDERAL  44X-5C","5","148","96","Middle Bakken","LOST BRIDGE",2019-02-01,86308,114317,24258248.9456289,13283259.117089,10806.6,10899,47.6691828728,-102.928497609,47.6693781231,-102.971086784,1218.7594382135
"3302503234","PETRO-HUNT","SABROSKY  145-97-27B-34-4H","21","145","97","Middle Bakken","LITTLE KNIFE",2018-01-01,87319,67620,10451899.8733521,5731888.6050232,11048.3,11000,47.3584073284,-103.032656039,47.3290281799,-103.032223918,521.080782274836
"3302503236","CONTINENTAL","MOUNTAIN GAP  7-10H","3","146","96","Middle Bakken","RATTLESNAKE POINT",2018-02-01,224582,267860,1064914.32318165,1077254.95210313,11474.8,11294,47.4891027257,-102.905759928,47.459330287,-102.90537342,95.3829424564488
"3302503239","CONTINENTAL","MOUNTAIN GAP  10-10H","3","146","96","Middle Bakken","RATTLESNAKE POINT",2018-07-01,321289,446191,13973706.2426862,16270791.1015759,11443,10958,47.488673438,-102.90150609,47.4597027028,-102.901256897,1484.8321866742
"3302503241","BRUIN","FORT BERTHOLD  147-94-1B-12-8H","36","148","94","Middle Bakken","MCGREGORY BUTTES",2019-03-01,112758,188674,13795041.1431212,15218986.1621994,10591.9,10873,47.5888500903,-102.597128874,47.559937767,-102.597974024,1399.70442032553
"3302503242","NEWFIELD","BICE  148-97-18-17-1H","18","148","97","Middle Bakken","HAYSTACK BUTTE",2018-04-01,119346,207974,10338083.4621125,7365198.25939719,11212,11015,47.6418410948,-103.09994569,47.6444893124,-103.057574362,668.651680381043
"3302503243","NEWFIELD","BICE  148-97-18-17-2H","18","148","97","Middle Bakken","HAYSTACK BUTTE",2018-04-01,138817,257212,8192324.03345265,7259012.17866058,11208.4,11102,47.6408120874,-103.100887879,47.6409203889,-103.057576022,653.847250825129
"3302503244","NEWFIELD","BICE  148-97-18-17-3H","18","148","97","Middle Bakken","HAYSTACK BUTTE",2018-04-01,130427,246357,8095251.29160824,7326895.49909667,11211.5,11005,47.6372686301,-103.100963817,47.6373980313,-103.057569413,665.778782289565
"3302503245","NEWFIELD","BICE  148-97-18-17-4H","18","148","97","Middle Bakken","HAYSTACK BUTTE",2018-04-01,145542,255049,10245580.0065989,7415341.06496858,11210,10840,47.634325341,-103.100921357,47.6338133427,-103.058309601,684.072053963891
"3302503247","ENERPLUS","WHITNEY  148-95-12D-01H","12","148","95","Middle Bakken","EAGLE NEST",2017-06-01,158990,175217,8605588.72103613,10065111.686231,11151.5,10220,47.6462994015,-102.720782137,47.6734089987,-102.720855972,984.844587693835
"3302503256","MARATHON OIL","MITTELSTADT  34-12H","12","146","95","Middle Bakken","CHIMNEY BUTTE",2017-06-01,277576,418987,12827604.7325211,9798418.50190055,10916.6,10664,47.473374246,-102.722227086,47.501521612,-102.720797239,918.83144241378
"3302503258","WPX WILLISTON","MANDAREE SOUTH  25-36HC","30","150","93","Middle Bakken","SPOTTED HORN",2017-10-01,243222,239970,9301180.04574311,9705016.82104012,10796.6,10560,47.7895479269,-102.649749373,47.7614572691,-102.6501327,919.035683810617
"3302503259","WPX WILLISTON","MANDAREE SOUTH  25-36HT","30","150","93","Middle Bakken","SPOTTED HORN",2017-10-01,216555,292619,5850133.21828544,6076853.43831769,10890,11119,47.7894283159,-102.647469594,47.7614596226,-102.648114774,546.528774019038
"3302503260","WPX WILLISTON","MANDAREE SOUTH  25-36HD","30","150","93","Middle Bakken","SPOTTED HORN",2017-10-01,222910,285112,6116249.47422272,6488474.19027528,10796.1,10845,47.7894999568,-102.645921288,47.7614606792,-102.646057447,598.291764893987
"3302503263","MARATHON OIL","CHAPMAN  31-15H","15","146","93","Middle Bakken","BAILEY",2017-10-01,228718,158429,23803252.6364527,18587742.2316508,10583.7,10888,47.4732394899,-102.510975604,47.4448040324,-102.51308525,1707.17691326697
"3302503269","MARATHON OIL","BETHOL   34-7H","18","146","93","Middle Bakken","BAILEY",2018-01-01,207596,174741,14268839.5307749,5676441.27135523,10665.8,11087,47.4727371184,-102.57739126,47.5020477545,-102.57740897,511.990734315435
"3302503271","ENERPLUS","TRUMPET  148-94-13AH","13","148","94","Middle Bakken","MCGREGORY BUTTES",2018-02-01,45477,51037,4070729.97998149,6000848.53324584,10739,5269,47.6408189184,-102.587723803,47.6406525139,-102.607875299,1138.8970455961
"3302503273","RIMROCK WILLISTON","MC MHA  24-10TFH","10","147","93","Middle Bakken","MOCCASIN CREEK",2019-03-01,185600,144231,7390377.56219154,9354686.31305549,10489.1,9402,47.5587393397,-102.519292546,47.5836906762,-102.520597806,994.967699750638
"3302503278","ENERPLUS","HIDATSA HILLS  26-21H","26","149","93","Middle Bakken","MANDAREE",2018-03-01,52907,37034,3217404.64177638,2643847.38599722,10724,5344,47.6885469494,-102.549717117,47.7021856114,-102.549294636,494.731921032413
"3302503279","MARATHON OIL","HUGO  34-11H","14","146","94","Middle Bakken","BAILEY",2018-06-01,188284,208296,12336862.5512992,8294485.47232257,10643.6,10739,47.4733996732,-102.616119936,47.5019960968,-102.615739838,772.370376415176
"3302503281","MARATHON OIL","TIPTON  34-11H","14","146","94","Middle Bakken","BAILEY",2018-06-01,157094,164900,12201984.6284925,8340267.79534242,10685.7,10740,47.4733002646,-102.6195493,47.5019912141,-102.619668546,776.561247238587
"3302503283","LIME ROCK III-A","STATE  5-25-36H-144-97","24","144","97","Middle Bakken","CABERNET",2017-08-01,114957,97491,9717816.06714629,7208316.07932856,10735,11114,47.2708401074,-102.917345084,47.2414216404,-102.918715179,648.57981638731
"3302503284","LIME ROCK III-A","STATE  6-25-36H-144-97","24","144","97","Middle Bakken","CABERNET",2017-08-01,92186,59460,10503305.9952038,7469960.78004795,10703,11264,47.2708461239,-102.91659507,47.2413723539,-102.914137974,663.171234024143
"3302503285","ENERPLUS","ZIRCONIUM  147-93-05B-08H","32","148","93","Middle Bakken","MOCCASIN CREEK",2018-10-01,149013,147012,10480225.2738512,13292824.6911805,10474.2,10928,47.5887324443,-102.564267587,47.5598780835,-102.564312624,1216.40050248723
"3302503287","ENERPLUS","ALUMINUM  148-93-32CH","32","148","93","Middle Bakken","MCGREGORY BUTTES",2018-10-01,55364,41886,3775712.37333241,4861332.79985901,10519.8,5234,47.5885982891,-102.563547198,47.6019258183,-102.564470727,928.798777198894
"3302503288","ENERPLUS","CHROME  147-93-05B-08H","32","148","93","Middle Bakken","MOCCASIN CREEK",2018-10-01,123976,122431,8374973.05144833,12749790.1385646,10446.4,10815,47.5887377597,-102.559832249,47.5599362644,-102.559651789,1178.89876454596
"3302503290","ENERPLUS","BLANC  148-95-12D-01H","12","148","95","Middle Bakken","EAGLE NEST",2018-07-01,108212,131039,NA,NA,11172.5,10228,47.6470157897,-102.728654345,47.6734962389,-102.731090464,NA
"3302503292","ENERPLUS","EVANS  148-95-12D-01H","12","148","95","Middle Bakken","EAGLE NEST",2018-07-01,89358,119367,NA,NA,11181.3,10706,47.6465618337,-102.729074573,47.6733011896,-102.734480205,NA
"3302503293","MARATHON OIL","BRONETT  14-7H","18","146","93","Middle Bakken","BAILEY",2018-01-01,218707,189459,14341319.3772299,9243321.00232517,10681.8,10941,47.4728364963,-102.58639584,47.5020671607,-102.586811639,844.83328784619
"3302503298","CONTINENTAL","MOUNTAIN GAP  3-10H","10","146","96","Middle Bakken","RATTLESNAKE POINT",2018-09-01,175240,233407,14362285.1011756,20781443.2727931,11315.6,11347,47.4891434681,-102.897858009,47.4592681545,-102.897907101,1831.44824824122
"3302503300","CONTINENTAL","MOUNTAIN GAP  5-10H","10","146","96","Middle Bakken","RATTLESNAKE POINT",2018-09-01,157212,329099,14267848.311067,26770581.741188,11293.4,11378,47.4891237146,-102.894703184,47.4592693446,-102.894799184,2352.8372069949
"3302503302","CONTINENTAL","MOUNTAIN GAP  12-10H","10","146","96","Middle Bakken","RATTLESNAKE POINT",2018-03-01,174346,228148,13900490.6123358,22116188.4207576,11299.1,11064,47.4886959168,-102.887743352,47.4593139379,-102.887739063,1998.93243137722
"3302503304","MARATHON OIL","MCFADDEN  14-11H","14","146","94","Middle Bakken","BAILEY",2018-06-01,171445,267293,12281752.9849015,9032327.16422955,10709.8,10893,47.472832696,-102.626883506,47.5019333118,-102.62691907,829.186373288309
"3302503306","MARATHON OIL","MORRISON  24-11H","14","146","94","Middle Bakken","BAILEY",2018-06-01,189475,310483,9943185.32602266,9039593.76576873,10705.8,10777,47.4732340675,-102.623374422,47.5019350225,-102.623640474,838.785725690705
"3302503309","MARATHON OIL","STANTON  41-3H","3","146","94","Middle Bakken","BAILEY",2018-05-01,204038,269965,11984008.8896408,8606796.65070812,10817,11019,47.5022762595,-102.632521874,47.4740172365,-102.630341181,781.086909039669
"3302503312","XTO","TEDDY FEDERAL  12X-5","5","148","97","Middle Bakken","NORTH FORK",2017-04-01,15292,26902,NA,NA,11185.5,12012,47.6706901923,-103.076417612,47.7027505814,-103.080283238,NA
"3302503320","ENERPLUS","SERVAL  149-93-30A-31H","30","149","93","Middle Bakken","MANDAREE",2019-01-01,145311,132465,9221131.9850889,10686823.4357905,10859.3,10613,47.702835891,-102.630279999,47.6747694214,-102.630415081,1006.95594419961
"3302503328","PETROSHALE (US)","HORSE CAMP  4-11H","11","149","93","Middle Bakken","MANDAREE",2018-03-01,112377,103817,9955247.52310487,11382982.6774635,10652.9,5674,47.7471442187,-102.537778633,47.7325249234,-102.537247071,2006.16543487197
"3302503330","WPX WILLISTON","MABEL LEVINGS  14-23HE","11","149","93","Middle Bakken","MANDAREE",2018-01-01,169541,195897,6057093.47598766,6423216.98497723,10602.2,10842,47.7325113885,-102.555807923,47.7035916475,-102.556229756,592.438386365728
"3302503331","WPX WILLISTON","MABEL LEVINGS  14-23HY","11","149","93","Middle Bakken","MANDAREE",2018-01-01,60594,62472,6306966.13785816,6454068.48835844,10695.9,10870,47.7322338786,-102.545821648,47.7035875913,-102.545269445,593.75055090694
"3302503332","WPX WILLISTON","MANDAREE SOUTH  24-13HI","30","150","93","Middle Bakken","SPOTTED HORN",2018-04-01,155393,191037,5834792.18706572,6373334.53825744,10839.5,11049,47.7890031416,-102.64329107,47.8179877909,-102.644155265,576.824557720829
"3302503334","WPX WILLISTON","MANDAREE SOUTH  19-18HA","30","150","93","Middle Bakken","REUNION BAY",2018-05-01,255717,355311,5945748.38101323,6384656.62384018,10838.7,10864,47.7890375144,-102.640237665,47.8180004397,-102.639626956,587.689306318132
"3302503335","WPX WILLISTON","MANDAREE SOUTH  30-31HEL","30","150","93","Middle Bakken","REUNION BAY",2018-05-01,219913,267705,5759761.69262788,6372647.35959022,10806.9,10567,47.7895591876,-102.64221746,47.7614700489,-102.641985435,603.070631171593
"3302503337","WPX WILLISTON","OTTER WOMAN   34-27HG","5","148","93","Middle Bakken","MANDAREE",2018-08-01,275734,243320,7099712.28656029,8942390.66704719,10707.6,10848,47.6734234733,-102.56203634,47.7023338097,-102.562390089,824.33542284727
"3302503341","MARATHON OIL","ARTHUR  24-35H","35","146","94","Middle Bakken","BAILEY",2019-04-01,158802,183649,9352713.12410667,10187541.0538085,10644.1,10848,47.4151523133,-102.62192987,47.4441297438,-102.621537243,939.116985048723
"3302503343","MARATHON OIL","LAWRENCE  34-35H","35","146","94","Middle Bakken","BAILEY",2019-05-01,131083,156545,10187913.9647299,11097292.3462002,10623.5,10816,47.4157529533,-102.619800251,47.4441294447,-102.618155846,1026.00705863538
"3302503344","ENERPLUS","COBALT  147-93-09D-04H","16","147","93","Middle Bakken","MOCCASIN CREEK",2018-10-01,132571,119180,NA,NA,10561,10514,47.559666408,-102.534526035,47.5875719258,-102.53497943,NA
"3302503347","ENERPLUS","TUNGSTEN  147-93-16A-21H","16","147","93","Middle Bakken","MOCCASIN CREEK",2018-11-01,69714,67671,12368006.2059516,13533052.9955766,10502.8,10631,47.5592979285,-102.532812396,47.531091883,-102.533124551,1272.98024603298
"3302503348","ENERPLUS","ZINC  147-93-09D-04H","16","147","93","Middle Bakken","MOCCASIN CREEK",2018-12-01,87204,78484,12140437.5382549,14163745.0536634,10567.7,10547,47.5596467154,-102.531213722,47.5875742862,-102.531493884,1342.91694829463
"3302503353","XTO","FBIR WALKER  31X-36D","36","149","92","Middle Bakken","HEART BUTTE",2019-06-01,101862,65774,12884906.2176026,14265118.4826296,10344.2,10293,47.6883971097,-102.398184752,47.6611896302,-102.39945071,1385.90483655199
"3302503356","MARATHON OIL","RAFTER X  44-35H","35","146","94","Middle Bakken","BAILEY",2019-03-01,152535,135161,7520689.71007517,6381277.38492617,10628.4,10972,47.4148894082,-102.613145466,47.4441216809,-102.612146722,581.596553493088
"3302503358","MARATHON OIL","TWO BAR  34-35H","35","146","94","Middle Bakken","BAILEY",2019-04-01,134250,128004,7699215.18825168,6366095.77813651,10619.3,11131,47.4146359828,-102.614760601,47.4441243756,-102.614824111,571.924874506919
"3302503361","MARATHON OIL","STATE KREIGER  14-36H","36","146","94","Middle Bakken","BAILEY",2019-04-01,163392,183553,8316237.93136521,9058549.55827218,10608.8,11039,47.41479796,-102.605925555,47.4441198327,-102.606195979,820.595122590106
"3302503363","WPX WILLISTON","HOWLING WOLF  28-33HD","21","147","92","Middle Bakken","WOLF BAY",2018-10-01,141675,92918,7304540.00865338,8878747.15208269,10370.8,10730,47.531143734,-102.399058461,47.502382808,-102.398851553,827.469445674062
"3302503374","CONTINENTAL","COLTER  7-14H","22","147","96","Middle Bakken","BEAR CREEK",2019-05-01,206253,290923,10379399.4338771,10581144.4641961,11106.6,11103,47.5448413312,-102.883802998,47.5741053047,-102.883758734,952.998690821951
"3302503376","LIME ROCK III-A","TWIST  2-4-9H-143-95","4","143","95","Middle Bakken","MURPHY CREEK",2018-10-01,82793,37469,10490165.2322783,6201970.15487856,10486.7,11344,47.2422621484,-102.732008476,47.2128866751,-102.733398321,546.718102510451
"3302503377","LIME ROCK III-A","NEAL  2-33-28H-144-95","4","143","95","Middle Bakken","MURPHY CREEK",2018-10-01,95940,49384,10649358.0796743,6222893.84368695,10610,10946,47.2408149963,-102.733800439,47.269962024,-102.733468844,568.508481973959
"3302503378","LIME ROCK III-A","TWIST  3-4-9H-143-95","4","143","95","Middle Bakken","MURPHY CREEK",2018-10-01,86199,40013,10346738.1681203,6184684.87044249,10465.9,11024,47.2424481883,-102.730113797,47.2131964336,-102.72937855,561.020035417497
"3302503379","LIME ROCK III-A","NEAL  3-33-28H-144-95","4","143","95","Middle Bakken","MURPHY CREEK",2018-10-01,96757,54043,10674613.8643151,6199309.81974472,10601.4,10995,47.2405907567,-102.729613164,47.2700198152,-102.729694211,563.829906297837
"3302503385","XTO","PELTON FEDERAL 11X-35BXC","35","148","96","Middle Bakken","BEAR CREEK",2019-01-01,197265,243160,23523561.3321417,12735314.9367407,11005.8,11103,47.6026199073,-102.876680677,47.6320622521,-102.87647358,1147.01566574265
"3302503387","WPX WILLISTON","OTTER WOMAN   35-36HG","5","148","93","Middle Bakken","MANDAREE",2018-08-01,152550,137514,7342505.13406873,8871059.60679249,10625.3,10613,47.6770370764,-102.556666448,47.6773145667,-102.514960226,835.867295467115
"3302503388","WPX WILLISTON","OTTER WOMAN   34-27HEL","5","148","93","Middle Bakken","MANDAREE",2018-07-01,261069,248482,7386811.70259987,8969549.93265688,10708.1,10816,47.6736818456,-102.557059475,47.7023354864,-102.556825111,829.285311821087
"3302503389","BRUIN","SADOWSKY   14-11-2H","14","141","96","Middle Bakken","ST. ANTHONY",2018-10-01,45202,26292,13176144.0777463,17704574.3176266,10443.8,9287,47.0234169424,-102.80156511,47.0480452799,-102.801721389,1906.38250432073
"3302503399","XTO","FBIR WALKER  31X-36DXA","36","149","92","Middle Bakken","HEART BUTTE",2019-06-01,262367,167699,12605357.0959017,12440722.518861,10341.5,10384,47.6883936841,-102.395342343,47.6611948382,-102.395535113,1198.06649834948
"3302503400","CONTINENTAL","MORRIS  6-23H","22","147","96","Middle Bakken","OAKDALE",2019-05-01,193289,245125,10828431.8749203,10723499.5080865,11128.4,7181,47.5463402041,-102.881527452,47.5275631412,-102.881529,1493.31562569091
"3302503402","CONTINENTAL","MORRIS  4-23HSL","22","147","96","Middle Bakken","OAKDALE",2019-06-01,195032,279591,15848529.2993294,16845911.4334139,11089.3,11105,47.5463891788,-102.884992457,47.5169623007,-102.884994685,1516.96636050553
"3302503403","CONTINENTAL","HAWKINSON  16-22HSL1","22","147","96","Middle Bakken","OAKDALE",2019-05-01,213626,279249,15882108.6624719,16589675.3283912,11181.5,10804,47.5457536476,-102.886727511,47.5169823151,-102.886760816,1535.51234065079
"3302503405","XTO","BOBCAT FEDERAL  14X-35A","35","148","96","Middle Bakken","BEAR CREEK",2019-04-01,347032,398373,NA,NA,11038.9,16400,47.588232571,-102.883955184,47.6320179652,-102.883920787,NA
"3302503406","XTO","BOBCAT FEDERAL  14X-35AXB","35","148","96","Middle Bakken","BEAR CREEK",2019-05-01,219514,281209,39235161.391558,36480780.1116779,11020.8,16318,47.5882509353,-102.880448244,47.6320196545,-102.880166187,2235.6158911434
"3302503408","XTO","BOBCAT FEDERAL 11X-2A-S","2","147","96","Middle Bakken","BEAR CREEK",2019-05-01,77275,87455,11368265.0543162,9341112.51245372,11051,5762,47.5898419376,-102.883607118,47.5750001118,-102.883894049,1621.15802021064
"3302503411","WPX WILLISTON","LION  18-19HA","7","149","93","Middle Bakken","MANDAREE",2019-07-01,319364,371641,5175281.00213351,8677552.6077721,10960.9,10906,47.7326168996,-102.637434392,47.7036158038,-102.637476572,795.667761578223
"3302503413","WPX WILLISTON","LION  18-19HB","7","149","93","Middle Bakken","MANDAREE",2019-07-01,269982,315668,6606909.42625206,8597346.57067966,10966.5,10867,47.7325115421,-102.632983334,47.7036178469,-102.632684239,791.142594154749
"3302503415","WPX WILLISTON","LION  18-19HC","7","149","93","Middle Bakken","MANDAREE",2019-07-01,171350,195829,6015822.75738011,7601389.53897628,10977.5,11004,47.7327566864,-102.628640296,47.7036210634,-102.626203185,690.784218372981
"3302503416","LIME ROCK III-A","LAMEY  4-30-31H-143-96","30","143","96","Middle Bakken","FAYETTE",2018-06-01,95647,62784,9739601.29289928,6193490.71985104,10636.8,11042,47.1840935167,-102.893866889,47.1547304835,-102.892116381,560.902981330469
"3302503417","LIME ROCK III-A","LAMEY  3-30-31H-143-96L","30","143","96","Middle Bakken","FAYETTE",2018-06-01,94137,59528,NA,NA,10651,11043,47.1841279376,-102.904623302,47.1546792271,-102.904622563,NA
"3302503418","ENERPLUS","HONEY BADGER  149-93-30A-31H","30","149","93","Middle Bakken","MANDAREE",2019-01-01,135696,122595,11295674.2766921,11380623.2348449,10837.3,10669,47.7028759523,-102.62681036,47.6747699688,-102.626754592,1066.70008762254
"3302503420","ENERPLUS","THIMBLE  149-93-04B-03H","5","149","93","Middle Bakken","MANDAREE",2019-02-01,81950,81949,9630926.18881756,13016659.4928503,10747.6,10773,47.7569464969,-102.600241759,47.7568806354,-102.557594439,1208.26691662956
"3302503421","ENERPLUS","SCISSORS  149-93-04B-03H","5","149","93","Middle Bakken","MANDAREE",2019-02-01,64573,65144,6091659.64797988,8829438.87767237,10728,10893,47.7594165482,-102.600330173,47.7594525652,-102.557600137,810.560807644576
"3302503422","MARATHON OIL","KLAUS  11-28H","28","146","94","Middle Bakken","BAILEY",2018-12-01,236964,271805,10413141.6372792,9183955.25853546,10736.8,11099,47.4451467691,-102.671657923,47.4159393342,-102.673318819,827.457902381788
"3302503429","ENERPLUS","CANVASBACK  148-93-20B-29H","20","148","93","Middle Bakken","MCGREGORY BUTTES",2019-08-01,82712,74442,10957459.8793747,13710812.475191,10626.7,10862,47.6323421186,-102.562637748,47.6034679378,-102.562695644,1262.27328992737
"3302503431","ENERPLUS","DAFFY  148-93-20A-29H","20","148","93","Middle Bakken","MCGREGORY BUTTES",2019-08-01,177064,167337,10851077.6651713,12449665.350877,10641.7,10965,47.6323260339,-102.555515173,47.6034657577,-102.555075736,1135.40039679681
"3302503433","XTO","FBIR IRONWOMAN  31X-10C","10","148","92","Middle Bakken","HEART BUTTE",2019-08-01,157200,97201,10746072.6533862,8348714.62270686,10315.6,10873,47.6613365289,-102.381656832,47.6322455379,-102.381654089,767.839108130862
"3302503435","XTO","FBIR IRONWOMAN  31X-10D","10","148","92","Middle Bakken","HEART BUTTE",2019-08-01,197537,111226,10927506.5722614,8286397.21693776,10300.5,11130,47.6612992618,-102.377618019,47.6322353932,-102.377414087,744.510082384345
"3302503438","WPX WILLISTON","HOWLING WOLF  28-33HF","21","147","92","Middle Bakken","WOLF BAY",2018-10-01,147660,107588,7439446.85400095,8854280.65382791,10392.8,10804,47.5311322114,-102.407972754,47.502389382,-102.408379223,819.537268958525
"3302503445","ENERPLUS","CAMELIA  148-94-16CH","16","148","94","Middle Bakken","EAGLE NEST",2019-02-01,39294,50706,5641305.93088214,4673862.46424821,10872.9,5429,47.6318171781,-102.670175022,47.6454198488,-102.671047196,860.906698148501
"3302503446","MARATHON OIL","LARS  14-8H","17","145","94","Middle Bakken","KILLDEER",2018-08-01,213106,173829,10424556.3366595,9110115.63437329,10725.6,10961,47.3858442415,-102.694688664,47.4150703918,-102.694960786,831.139096284398
"3302503449","WPX WILLISTON","LAWRENCE BULL  1-12HC","33","149","92","Middle Bakken","SOUTH FORK",2018-12-01,252656,198206,7468906.97906355,8891291.88559941,10548.9,10457,47.6746474646,-102.467283568,47.646726261,-102.467324209,850.271768729025
"3302503450","WPX WILLISTON","LAWRENCE BULL  1-12HD","33","149","92","Middle Bakken","SOUTH FORK",2018-12-01,270233,195031,7471738.49097101,8891854.25978854,10537.8,10492,47.6746877012,-102.462174688,47.6467265814,-102.461770213,847.488968717932
"3302503453","MARATHON OIL","NORTHROP  34-16H","21","145","96","Middle Bakken","JIM CREEK",2018-10-01,167648,165311,7368168.49962986,5992589.50191674,11067.3,11025,47.3712392889,-102.914931569,47.4005593721,-102.915012587,543.545533053673
"3302503454","MARATHON OIL","VEDDY   44-16H","21","145","96","Middle Bakken","JIM CREEK",2018-10-01,222572,209968,8241506.40254179,7115947.50317311,11048.1,10876,47.3713237631,-102.911409011,47.4001524015,-102.911116618,654.279836628642
"3302503455","MARATHON OIL","DRAKE  44-16H","21","145","96","Middle Bakken","JIM CREEK",2018-11-01,189187,179443,8355715.36783862,7231559.2840957,11038,11033,47.371435834,-102.90922168,47.4005650878,-102.907288036,655.448135964443
"3302503456","XTO","FBIR YELLOWWOLF  31X-10C","10","148","92","Middle Bakken","HEART BUTTE",2019-08-01,198484,104986,11821101.1850867,12113495.8717726,10344.3,10665,47.6595168179,-102.383318767,47.6878813048,-102.382761091,1135.81770949579
"3302503457","XTO","FBIR YELLOWWOLF  31X-10D","10","148","92","Middle Bakken","HEART BUTTE",2019-08-01,179325,89996,12312215.7622386,12212061.2394475,10334.1,10259,47.6599527894,-102.378652508,47.6878834847,-102.378717185,1190.37540105736
"3302503458","XTO","FBIR YELLOWWOLF  31X-10DXA","10","148","92","Middle Bakken","HEART BUTTE",2019-08-01,141566,63424,12304548.2048692,12137703.0165603,10328.4,10715,47.6596162864,-102.374963013,47.6878917375,-102.374781503,1132.77676309475
"3302503460","LIME ROCK III-A","SCHNEIDER  11-33-28H-143-96","33","143","96","Middle Bakken","FAYETTE",2018-11-01,87287,46162,9784634.65640694,6016422.93786979,10551.9,11032,47.1536917437,-102.845441982,47.1831238321,-102.845591993,545.361034977319
"3302503461","LIME ROCK III-A","SCHNEIDER  12-34-27H-143-96L","33","143","96","Middle Bakken","FAYETTE",2018-09-01,65811,29734,9643740.35869254,4817475.22790887,10556.8,11034,47.1537443726,-102.840834865,47.1831305378,-102.840676003,436.602793901474
"3302503462","LIME ROCK III-A","WILLIAM SADOWSKY  9-4-9H-142-96","33","143","96","Middle Bakken","MANNING",2019-04-01,56129,26826,9774502.56806216,6129052.13195783,10457.9,11010,47.1552915933,-102.844293625,47.1258867214,-102.844280344,556.680484283181
"3302503471","ENERPLUS","ANCHO  148-94-11C-2H","11","148","94","Middle Bakken","MCGREGORY BUTTES",2019-11-01,153871,147372,10356167.7292228,10622330.4444257,10831.4,10694,47.6459494175,-102.622497433,47.6733484323,-102.626653058,993.298152648745
"3302503474","ENERPLUS","TABICHE  148-94-11C-2H","11","148","94","Middle Bakken","MCGREGORY BUTTES",2019-11-01,106368,101615,9641906.11349225,10506596.6253905,10805.8,10439,47.6455192343,-102.619200236,47.6729391949,-102.619573465,1006.47539279533
"3302503482","ENERPLUS","NYX  149-93-33D-28H","33","149","93","Middle Bakken","MANDAREE",2019-11-01,93639,101264,8555841.52438572,8949048.31813307,10691.4,10950,47.6733795178,-102.581876164,47.7022354019,-102.581577857,817.264686587495
"3302503484","ENERPLUS","HERA  149-93-33D-28H","33","149","93","Middle Bakken","MANDAREE",2019-11-01,91761,98621,7713019.61522972,8560946.04486356,10680.3,10622,47.6734125138,-102.584859827,47.7014778438,-102.584806003,805.963664551267
"3302503489","ENERPLUS","BOREAS  149-93-33C-28H","33","149","93","Middle Bakken","MANDAREE",2019-11-01,118626,128956,9886067.53673436,10740348.2809972,10731.4,10933,47.6733990173,-102.594607569,47.7022352843,-102.595220046,982.378878715558
